OID,RID,MEAS,Distance,GPSTime,ID,FeatureNam,Latitude,Longitude,Easting,Northing,HAE,MSL,Comment,Max_PDOP,Max_HDOP,Corr_Type,Feat_Name,Filt_Pos
-1,2,1208.731269,-3.041916046,10/23/21 0:00,1,Point_generic,42.38001907,-72.46968662,708309.392,4695072.182,63.67,92.466,81498,7.8,3.3,Postprocessed Code,Point_generic,67
-1,2,1212.922647,-3.4772277,10/23/21 0:00,2,Point_generic,42.38002495,-72.4696394,708313.26,4695072.95,70.129,98.925,19326,5.9,3.2,Postprocessed Code,Point_generic,25
-1,2,1209.707305,-6.402496706,10/23/21 0:00,3,Point_generic,42.37999312,-72.46966253,708311.46,4695069.359,69.643,98.438,19383,5.1,2.4,Postprocessed Code,Point_generic,31
-1,2,1199.318511,-2.047058465,10/23/21 0:00,4,Point_generic,42.38000222,-72.46980033,708300.085,4695070.031,63.793,92.589,19225,3.8,2,Postprocessed Code,Point_generic,27
-1,2,1197.866496,0.407125307,10/23/21 0:00,5,Point_generic,42.38001942,-72.46982566,708297.943,4695071.88,68.676,97.472,81492,5.7,3.6,Postprocessed Code,Point_generic,22
-1,2,1197.384077,-1.546977768,10/23/21 0:00,6,Point_generic,42.38000136,-72.46982386,708298.151,4695069.878,63.424,92.219,19348,4.7,2.3,Postprocessed Code,Point_generic,9
-1,2,1197.165944,-1.64806075,10/23/21 0:00,7,Point_generic,42.37999988,-72.46982599,708297.98,4695069.709,61.814,90.61,19348,4.7,3.2,Postprocessed Code,Point_generic,40
-1,2,1196.610476,-3.695948955,10/23/21 0:00,8,Point_generic,42.37998081,-72.46982469,708298.151,4695067.594,61.554,90.349,19373,5.4,3.8,Postprocessed Code,Point_generic,24
-1,2,1195.4056,-1.817392774,10/23/21 0:00,9,Point_generic,42.37999351,-72.46984568,708296.38,4695068.953,62.683,91.479,81496,10.5,4.7,Postprocessed Code,Point_generic,22
-1,2,1194.3056,-3.55910542,10/23/21 0:00,10,Point_generic,42.37997526,-72.46985301,708295.837,4695066.908,59.049,87.845,19360,3,1.5,Postprocessed Code,Point_generic,21
-1,2,1194.864659,-0.122355453,10/23/21 0:00,11,Point_generic,42.38000651,-72.46985831,708295.298,4695070.365,61.416,90.212,81481,6.3,4,Postprocessed Code,Point_generic,20
-1,2,1194.2059,-1.07234216,10/23/21 0:00,12,Point_generic,42.37999641,-72.46986317,708294.931,4695069.232,57.622,86.417,19385,5.7,3.7,Postprocessed Code,Point_generic,22
-1,2,1193.965128,2.821043196,10/23/21 0:00,13,Point_generic,42.38003045,-72.46987493,708293.85,4695072.983,64.051,92.846,81492,4.1,2.1,Postprocessed Code,Point_generic,21
-1,2,1195.353861,1.183138774,10/23/21 0:00,14,Point_generic,42.38001904,-72.46985758,708295.316,4695071.759,67.488,96.284,19351,3.4,2,Postprocessed Code,Point_generic,22
-1,2,1193.590344,2.556823571,10/23/21 0:00,15,Point_generic,42.38002755,-72.46987889,708293.534,4695072.651,62.496,91.292,19203,3.1,2.1,Postprocessed Code,Point_generic,21
-1,2,1192.633909,-5.201214247,10/23/21 0:00,16,Point_generic,42.37995725,-72.46987479,708294.104,4695064.855,64.522,93.318,19381,4.1,2.2,Postprocessed Code,Point_generic,23
