OID,RID,MEAS,Distance,GPSTime,ID,FeatureNam,Latitude,Longitude,Easting,Northing,HAE,MSL,Comment,Max_PDOP,Max_HDOP,Corr_Type,Feat_Name,Filt_Pos
-1,2,1018.842743,3.275265227,07/27/21 0:00,79,Point_generic,42.37915083,-72.47141408,708170.038,4694971.532,57.887,86.685,19319,3,1.3,L1  Postprocessed Carrier Float,Point_generic,26
-1,2,1012.120646,2.199731302,07/27/21 0:00,80,Point_generic,42.3791084,-72.47147437,708165.215,4694966.673,57.952,86.75,81442,5.6,1.9,Postprocessed Code,Point_generic,27
-1,2,1012.552143,1.776664434,07/27/21 0:00,81,Point_generic,42.37910746,-72.47146715,708165.813,4694966.586,55.427,84.225,81425,3.8,1.5,Postprocessed Code,Point_generic,22
-1,2,1009.349925,3.318821283,07/27/21 0:00,82,Point_generic,42.37910289,-72.47150944,708162.346,4694965.974,56.287,85.085,81454,6,2.1,L1L2  Postprocessed Carrier Float,Point_generic,43
-1,2,1009.585309,3.849688261,07/27/21 0:00,83,Point_generic,42.37910804,-72.47151064,708162.23,4694966.543,56.556,85.353,19280,6,2,L1  Postprocessed Carrier Float,Point_generic,23
-1,2,1006.46935,-0.211990849,07/27/21 0:00,84,Point_generic,42.37906248,-72.4715152,708162.005,4694961.473,56.023,84.821,19239,3.6,1.4,Postprocessed Carrier Fixed,Point_generic,24
-1,2,1005.866136,2.624496291,07/27/21 0:00,85,Point_generic,42.37908139,-72.47153947,708159.945,4694963.514,56.281,85.079,19310,4.3,1.5,Postprocessed Carrier Fixed,Point_generic,21
-1,2,1004.44777,3.378918703,07/27/21 0:00,86,Point_generic,42.37908297,-72.47155533,708158.634,4694963.65,56.246,85.044,81437,3.7,1.4,Postprocessed Carrier Fixed,Point_generic,24
-1,2,1003.421358,-0.769887547,07/27/21 0:00,87,Point_generic,42.37904521,-72.47154541,708159.575,4694959.481,55.852,84.65,19375,3.7,1.4,Postprocessed Carrier Fixed,Point_generic,24
-1,2,1001.968831,1.302405327,07/27/21 0:00,88,Point_generic,42.37905662,-72.47157201,708157.348,4694960.683,56.017,84.815,19248,3.3,1.3,Postprocessed Carrier Fixed,Point_generic,28
-1,2,998.7199252,0.394688772,07/27/21 0:00,89,Point_generic,42.37903689,-72.47160314,708154.85,4694958.416,56.03,84.827,21504,3.9,1.4,Postprocessed Carrier Fixed,Point_generic,24
-1,2,999.1364178,2.59416822,07/27/21 0:00,90,Point_generic,42.37905642,-72.4716098,708154.237,4694960.569,56.1,84.898,19209,3.9,1.4,Postprocessed Carrier Fixed,Point_generic,20
-1,2,998.8349638,4.086337584,07/27/21 0:00,91,Point_generic,42.37906747,-72.47162075,708153.299,4694961.768,56.169,84.967,19231,3.9,1.4,Postprocessed Carrier Fixed,Point_generic,40
-1,2,997.9757189,4.363456162,07/27/21 0:00,92,Point_generic,42.37906647,-72.47163162,708152.407,4694961.631,56.128,84.925,21502,3.5,1.3,Postprocessed Carrier Fixed,Point_generic,29
-1,2,997.6637949,3.673225875,07/27/21 0:00,93,Point_generic,42.37905965,-72.47163153,708152.437,4694960.874,56.133,84.931,19309,3.5,1.3,Postprocessed Carrier Fixed,Point_generic,29
-1,2,995.8838152,0.497293218,07/27/21 0:00,94,Point_generic,42.37902777,-72.471635,708152.257,4694957.325,55.966,84.764,81441,3.5,1.3,Postprocessed Carrier Fixed,Point_generic,17
-1,2,995.0489241,1.585956875,07/27/21 0:00,95,Point_generic,42.37903408,-72.47164932,708151.057,4694957.99,56.094,84.892,19236,2.3,1.1,Postprocessed Carrier Fixed,Point_generic,19
-1,2,993.4299099,3.777178887,07/27/21 0:00,96,Point_generic,42.37904697,-72.47167745,708148.698,4694959.353,55.866,84.664,19227,3.7,1.3,Postprocessed Carrier Fixed,Point_generic,29
-1,2,993.4116147,3.79277652,07/27/21 0:00,97,Point_generic,42.37904704,-72.47167774,708148.675,4694959.36,55.853,84.651,19292,2.4,1.2,Postprocessed Carrier Fixed,Point_generic,20
-1,2,992.7549512,3.154676949,07/27/21 0:00,98,Point_generic,42.37903936,-72.47168263,708148.297,4694958.495,55.926,84.724,19358,4.1,1.5,Postprocessed Carrier Fixed,Point_generic,23
-1,2,990.5720205,1.210803292,07/27/21 0:00,99,Point_generic,42.37901568,-72.4716981,708147.101,4694955.828,55.906,84.704,19216,4.1,1.5,Postprocessed Carrier Fixed,Point_generic,22
-1,2,990.7703597,2.832755173,07/27/21 0:00,100,Point_generic,42.37902986,-72.47170341,708146.618,4694957.389,55.893,84.691,19358,5.5,1.6,Postprocessed Carrier Fixed,Point_generic,16
-1,2,990.7882227,4.326276486,07/27/21 0:00,101,Point_generic,42.37904234,-72.47171013,708146.023,4694958.759,55.483,84.281,19312,4.1,1.5,Postprocessed Carrier Fixed,Point_generic,20
-1,2,990.509,3.568582843,07/27/21 0:00,102,Point_generic,42.37903506,-72.47170982,708146.073,4694957.951,55.567,84.365,19354,4.1,1.5,Postprocessed Carrier Fixed,Point_generic,21
-1,2,989.0521222,4.023294376,07/27/21 0:00,103,Point_generic,42.37903386,-72.47172821,708144.563,4694957.772,55.666,84.464,765438,3.9,1.4,Postprocessed Carrier Fixed,Point_generic,32
-1,2,987.5309664,-0.847958752,07/27/21 0:00,104,Point_generic,42.37898854,-72.4717238,708145.076,4694952.751,55.566,84.364,81472,3.4,1.6,Postprocessed Carrier Fixed,Point_generic,19
-1,2,982.2128232,0.054391372,07/27/21 0:00,105,Point_generic,42.37898614,-72.47177997,708140.459,4694952.348,55.737,84.535,81449,4.8,1.5,Postprocessed Carrier Fixed,Point_generic,20
-1,2,981.3980949,-0.098224474,07/27/21 0:00,106,Point_generic,42.37898379,-72.47178951,708139.681,4694952.062,55.771,84.569,81449,2.5,1.3,Postprocessed Carrier Fixed,Point_generic,21
-1,2,981.2428344,1.14591998,07/27/21 0:00,107,Point_generic,42.37899469,-72.47179345,708139.321,4694953.263,55.587,84.385,19391,2.4,1.4,Postprocessed Carrier Fixed,Point_generic,19
-1,2,975.6991185,3.339297135,07/27/21 0:00,108,Point_generic,42.37902039,-72.47184422,708135.056,4694955.993,54.969,83.767,19277,5.8,1.8,Postprocessed Carrier Fixed,Point_generic,21
-1,2,975.8518418,2.841183077,07/27/21 0:00,109,Point_generic,42.37901571,-72.47184439,708135.057,4694955.472,55.268,84.066,19234,3.7,1.7,Postprocessed Carrier Fixed,Point_generic,12
-1,2,976.7455538,1.042516042,07/27/21 0:00,110,Point_generic,42.37899779,-72.47184109,708135.388,4694953.491,55.376,84.174,19398,4.9,1.6,Postprocessed Carrier Fixed,Point_generic,20
-1,2,977.474596,0.663445778,07/27/21 0:00,111,Point_generic,42.37899246,-72.47183418,708135.975,4694952.916,55.407,84.206,19363,3.3,1.4,Postprocessed Carrier Fixed,Point_generic,22
-1,2,971.2664076,0.5490876,07/27/21 0:00,112,Point_generic,42.37901056,-72.471905,708130.084,4694954.752,55.011,83.809,19295,2.5,1.2,Postprocessed Carrier Fixed,Point_generic,29
-1,2,969.311,1.317656652,07/27/21 0:00,113,Point_generic,42.37902488,-72.47191792,708128.973,4694956.311,55.274,84.073,19380,3.4,1.4,Postprocessed Carrier Fixed,Point_generic,29
-1,2,967.0893691,0.096010387,07/27/21 0:00,114,Point_generic,42.37902791,-72.47194834,708126.458,4694956.573,55.173,83.971,19240,5.5,2.1,Postprocessed Carrier Fixed,Point_generic,29
-1,2,964.135888,3.483934094,07/27/21 0:00,115,Point_generic,42.37906837,-72.47194919,708126.255,4694961.063,56.197,84.995,19344,4.6,1.8,Postprocessed Carrier Fixed,Point_generic,20
-1,2,956.8918355,3.720200897,07/27/21 0:00,116,Point_generic,42.37911182,-72.47201252,708120.897,4694965.734,55.427,84.225,19317,4.9,1.9,L1L2  Postprocessed Carrier Float,Point_generic,25
-1,2,949.9906946,3.857483702,07/27/21 0:00,117,Point_generic,42.37915303,-72.47206973,708116.051,4694970.17,55.485,84.283,81473,5.3,2.2,L1L2  Postprocessed Carrier Float,Point_generic,20
-1,2,945.41532,4.342178694,07/27/21 0:00,118,Point_generic,42.37918648,-72.47210355,708113.155,4694973.801,55.167,83.965,19267,7,2,Postprocessed Carrier Fixed,Point_generic,25
-1,2,952.8679832,0.944189616,07/27/21 0:00,119,Point_generic,42.37911778,-72.47207132,708116.036,4694966.251,54.876,83.674,19269,4.1,1.9,Postprocessed Carrier Fixed,Point_generic,34
-1,2,956.2340129,2.236113551,07/27/21 0:00,120,Point_generic,42.37910595,-72.47203056,708119.431,4694965.037,55.609,84.407,19395,3.9,1.8,L1L2  Postprocessed Carrier Float,Point_generic,22
-1,2,959.6764817,1.138725813,07/27/21 0:00,121,Point_generic,42.37907815,-72.47200892,708121.305,4694962.003,55.15,83.948,19294,6.7,2.1,L1L2  Postprocessed Carrier Float,Point_generic,20
-1,2,959.7652388,0.569209964,07/27/21 0:00,122,Point_generic,42.37907372,-72.47201256,708121.02,4694961.502,55.078,83.876,21501,4.7,2,Postprocessed Carrier Fixed,Point_generic,24
-1,2,963.0539552,-1.564522016,07/27/21 0:00,123,Point_generic,42.37903994,-72.47199878,708122.266,4694957.785,54.934,83.732,19343,3.7,1.6,L1L2  Postprocessed Carrier Float,Point_generic,60
-1,2,957.5278767,-2.26758563,07/27/21 0:00,124,Point_generic,42.37906815,-72.47205582,708117.477,4694960.778,54.788,83.586,19393,6,3,Postprocessed Carrier Fixed,Point_generic,140
-1,2,945.0992492,0.04932785,07/27/21 0:00,125,Point_generic,42.37916205,-72.47214412,708109.896,4694970.989,54.218,83.016,81458,3.6,1.9,Postprocessed Carrier Fixed,Point_generic,36
-1,2,941.6119,-0.440694218,07/27/21 0:00,126,Point_generic,42.37917805,-72.47217992,708106.896,4694972.678,54.242,83.04,19339,4.6,2.5,Postprocessed Carrier Fixed,Point_generic,23
