OID,RID,MEAS,Distance,GPSTime,ID,FeatureNam,Latitude,Longitude,Easting,Northing,HAE,MSL,Comment,Max_PDOP,Max_HDOP,Corr_Type,Feat_Name,Filt_Pos
-1,2,490.3518591,-1.275630323,11/10/21 0:00,27,Point_generic,42.37858884,-72.47720121,707695.428,4694894.959,54.047,82.847,81427,4.2,2.5,Postprocessed Code,Point_generic,27
-1,2,482.4360976,-0.79585424,11/10/21 0:00,28,Point_generic,42.37856921,-72.47729009,707688.175,4694892.561,49.675,78.476,81446,2.7,1.5,Postprocessed Code,Point_generic,15
-1,2,482.1751692,0.469783783,11/10/21 0:00,29,Point_generic,42.37857826,-72.47729994,707687.335,4694893.543,49.793,78.594,19321,4.4,2.3,Postprocessed Code,Point_generic,27
-1,2,477.3526419,0.529376433,11/10/21 0:00,30,Point_generic,42.3785589,-72.47735234,707683.084,4694891.265,51.598,80.399,19302,3.8,2,Postprocessed Code,Point_generic,26
-1,2,477.4072316,-7.041479523,11/10/21 0:00,31,Point_generic,42.37849852,-72.47730974,707686.79,4694884.663,46.686,75.487,81493,3.3,1.7,Postprocessed Code,Point_generic,26
-1,2,463.9987837,-2.849428606,11/10/21 0:00,32,Point_generic,42.37847694,-72.47747805,707673.005,4694881.856,57.269,86.07,19323,4.9,2.7,Postprocessed Code,Point_generic,27
-1,2,460.1866204,-1.019616044,11/10/21 0:00,33,Point_generic,42.37847613,-72.47752936,707668.782,4694881.641,50.199,79,19322,5.5,2,Postprocessed Code,Point_generic,26
-1,2,459.7832748,0.054938958,11/10/21 0:00,34,Point_generic,42.37848312,-72.47753963,707667.914,4694882.392,49.736,78.537,19311,4.7,2.6,Postprocessed Code,Point_generic,28
-1,2,440.0507229,-1.063858417,11/10/21 0:00,35,Point_generic,42.3784453,-72.47777354,707648.781,4694877.62,50.983,79.784,81459,3.8,1.7,Postprocessed Code,Point_generic,26
-1,2,435.6375571,-0.845756237,11/10/21 0:00,36,Point_generic,42.37845389,-72.47782625,707644.412,4694878.445,49.063,77.865,19320,3.1,1.5,Postprocessed Code,Point_generic,26
-1,2,428.536407,5.552788172,11/10/21 0:00,37,Point_generic,42.37852212,-72.47789011,707638.929,4694885.865,53.038,81.84,19334,16.4,6.2,Postprocessed Code,Point_generic,26
-1,2,425.872,8.062816309,11/10/21 0:00,38,Point_generic,42.37854888,-72.47789505,707638.434,4694888.825,48.72,77.521,81415,4.5,1.7,Postprocessed Code,Point_generic,27
-1,2,424.4618946,0.729810026,11/10/21 0:00,40,Point_generic,42.37849531,-72.4779498,707634.103,4694882.743,46.292,75.093,81502,3,1.2,Postprocessed Code,Point_generic,26
-1,2,359.4156888,9.017568843,11/10/21 0:00,41,Point_generic,42.37896002,-72.47829178,707604.416,4694933.511,45.132,73.932,81490,3.4,1.8,L1  Postprocessed Carrier Float,Point_generic,28
-1,2,344.7969008,-4.056702961,11/10/21 0:00,42,Point_generic,42.37904544,-72.47849838,707587.124,4694942.491,42.707,71.507,19324,6.4,2.4,L1  Postprocessed Carrier Float,Point_generic,26
-1,2,339.5775,-0.462913513,11/10/21 0:00,43,Point_generic,42.37909318,-72.47851534,707585.57,4694947.751,40.201,69.001,81452,2.9,1.6,Postprocessed Code,Point_generic,28
-1,2,338.8013737,-3.330184275,11/10/21 0:00,44,Point_generic,42.37907559,-72.47854248,707583.394,4694945.731,45.849,74.649,19274,3.9,1.9,Postprocessed Code,Point_generic,10
-1,2,337.5776,-1.836067999,11/10/21 0:00,45,Point_generic,42.37909221,-72.47854363,707583.244,4694947.575,45.175,73.976,19274,87.3,29.1,Postprocessed Code,Point_generic,27
-1,2,313.5513928,1.988568611,11/10/21 0:00,46,Point_generic,42.37915727,-72.47881425,707560.749,4694954.138,43.372,72.172,19314,3.5,1.6,Postprocessed Code,Point_generic,28
-1,2,306.9594641,-0.93532679,11/10/21 0:00,47,Point_generic,42.3791343,-72.47889614,707554.083,4694951.387,42.977,71.778,81451,5.5,3.8,Postprocessed Code,Point_generic,32
-1,2,309.0560314,1.752259191,11/10/21 0:00,48,Point_generic,42.3791574,-72.47886891,707556.249,4694954.019,45.334,74.135,81439,3.4,1.9,Postprocessed Code,Point_generic,28
-1,2,293.5566791,-0.860897271,11/10/21 0:00,49,Point_generic,42.37912758,-72.47905724,707540.841,4694950.247,46.105,74.906,81430,3.5,2.6,Postprocessed Code,Point_generic,31
