OID,RID,MEAS,Distance,GPSTime,ID,FeatureNam,Latitude,Longitude,Easting,Northing,HAE,MSL,Comment,Max_PDOP,Max_HDOP,Corr_Type,Feat_Name,Filt_Pos
-1,2,1193.887949,-2.212021573,06/29/21 0:00,17,Point_generic,42.37998565,-72.46986576,708294.753,4695068.031,68.509,97.305,19360,4.1,2,Postprocessed Code,Point_generic,20
-1,2,1194.27597,-1.191711242,06/29/21 0:00,18,Point_generic,42.37999555,-72.4698619,708295.038,4695069.139,67.04,95.836,19385,3.1,2.2,Postprocessed Code,Point_generic,25
-1,2,1191.732773,-2.668732188,06/29/21 0:00,19,Point_generic,42.37997839,-72.46989066,708292.728,4695067.164,64.658,93.454,19381,4.3,3.5,Postprocessed Code,Point_generic,24
-1,2,1190.586593,-2.86053293,06/29/21 0:00,20,Point_generic,42.37997499,-72.46990399,708291.641,4695066.753,66.749,95.545,81489,3,1.8,Postprocessed Code,Point_generic,12
-1,2,1189.71312,2.221315017,06/29/21 0:00,21,Point_generic,42.3800188,-72.46992464,708289.796,4695071.568,73.256,102.052,81462,6.6,4.5,Postprocessed Code,Point_generic,24
-1,2,1189.926345,1.743742094,06/29/21 0:00,22,Point_generic,42.38001487,-72.46992113,708290.098,4695071.141,65.918,94.713,19254,4.6,3.8,Postprocessed Code,Point_generic,19
-1,2,1185.955988,-0.403156771,06/29/21 0:00,23,Point_generic,42.37999167,-72.46996498,708286.564,4695068.457,68.73,97.526,19376,5.1,4.1,Postprocessed Code,Point_generic,22
-1,2,1189.391799,-2.213070652,06/29/21 0:00,24,Point_generic,42.3799789,-72.46992004,708290.306,4695067.149,62.576,91.371,81489,3.9,3,Postprocessed Code,Point_generic,20
-1,2,1182.770405,3.624614785,06/29/21 0:00,25,Point_generic,42.38002383,-72.47001171,708282.611,4695071.912,64.808,93.603,19331,6.6,4.3,Postprocessed Code,Point_generic,17
-1,2,1185.577142,1.081077724,06/29/21 0:00,26,Point_generic,42.3800046,-72.46997148,708285.987,4695069.876,69.192,97.988,19374,3.2,2.3,Postprocessed Code,Point_generic,28
-1,2,1176.254596,-0.783521138,06/29/21 0:00,27,Point_generic,42.37997516,-72.47008068,708277.094,4695066.339,71.981,100.777,19387,3.9,3.2,Postprocessed Code,Point_generic,22
-1,2,1182.537682,-3.337626731,06/29/21 0:00,28,Point_generic,42.37996178,-72.46999942,708283.828,4695065.053,66.868,95.664,19394,4.2,3.5,Postprocessed Code,Point_generic,25
-1,2,1178.886443,1.058700508,06/29/21 0:00,29,Point_generic,42.37999487,-72.47005256,708279.344,4695068.596,63.762,92.557,19387,6.1,4.3,Postprocessed Code,Point_generic,17
-1,2,1172.946357,1.072736251,06/29/21 0:00,30,Point_generic,42.37998793,-72.47012339,708273.535,4695067.652,68.304,97.1,19397,3.6,1.9,Postprocessed Code,Point_generic,20
-1,2,1171.365372,-1.649286994,06/29/21 0:00,31,Point_generic,42.3799624,-72.47014009,708272.244,4695064.776,61.841,90.637,19330,3.1,2.2,Postprocessed Code,Point_generic,28
-1,2,1169.906,0.37101184,06/29/21 0:00,32,Point_generic,42.37998008,-72.47015872,708270.652,4695066.694,65.221,94.017,19369,4.7,2.8,L1  Postprocessed Carrier Float,Point_generic,18
-1,2,1169.733063,-0.777031343,06/29/21 0:00,33,Point_generic,42.37996969,-72.4701603,708270.557,4695065.537,64.171,92.967,19366,2.6,1.5,L1L2  Postprocessed Carrier Float,Point_generic,20
-1,2,1166.326668,0.302494927,06/29/21 0:00,34,Point_generic,42.37997826,-72.47020211,708267.086,4695066.386,63.149,91.945,19349,4.3,2.6,Postprocessed Code,Point_generic,20
-1,2,1160.25547,-2.840102614,06/29/21 0:00,35,Point_generic,42.37995038,-72.47027604,708261.091,4695063.109,68.879,97.675,81483,2.7,1.8,Postprocessed Code,Point_generic,22
-1,2,1115.513571,-1.949127633,06/29/21 0:00,36,Point_generic,42.37981606,-72.47072286,708224.749,4695047.097,70.13,98.926,19365,3.3,2.5,Postprocessed Code,Point_generic,26
-1,2,1102.2079,3.103600922,06/29/21 0:00,37,Point_generic,42.37972796,-72.47084712,708214.81,4695037.01,62.944,91.741,81456,5.5,5.2,L1L2  Postprocessed Carrier Float,Point_generic,29
-1,2,1089.787947,1.283801776,06/29/21 0:00,38,Point_generic,42.37962644,-72.47090575,708210.318,4695025.592,64.441,93.238,19296,4,2.5,Postprocessed Code,Point_generic,17
-1,2,1085.550113,-2.082598696,06/29/21 0:00,39,Point_generic,42.37957885,-72.47089164,708211.637,4695020.343,61.223,90.02,19299,3.3,1.8,Postprocessed Code,Point_generic,23
-1,2,1080.859416,-2.486862125,06/29/21 0:00,40,Point_generic,42.37953977,-72.47090842,708210.385,4695015.961,58.129,86.926,19390,3,1.7,L1L2  Postprocessed Carrier Float,Point_generic,16
-1,2,1079.974922,-2.698924768,06/29/21 0:00,41,Point_generic,42.37953167,-72.47091006,708210.276,4695015.058,57.889,86.686,19347,3.3,1.8,L1  Postprocessed Carrier Float,Point_generic,16
-1,2,1080.587841,-4.042613089,06/29/21 0:00,42,Point_generic,42.37953224,-72.47089215,708211.749,4695015.165,57.815,86.611,19243,2.7,1.5,Postprocessed Code,Point_generic,15
-1,2,1078.346989,-2.03547206,06/29/21 0:00,43,Point_generic,42.37952119,-72.47092437,708209.133,4695013.859,58.239,87.035,19261,2.6,1.5,L1L2  Postprocessed Carrier Float,Point_generic,12
-1,2,1075.565544,-2.676818467,06/29/21 0:00,44,Point_generic,42.37949564,-72.47092805,708208.914,4695011.013,59.559,88.356,19247,2.6,1.3,L1L2  Postprocessed Carrier Float,Point_generic,16
-1,2,1068.235893,-2.862150284,06/29/21 0:00,45,Point_generic,42.3794331,-72.47095229,708207.125,4695004.008,58.687,87.484,19379,2.8,1.5,L1L2  Postprocessed Carrier Float,Point_generic,19
